nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
Elzi Paula Franco;64984423756;LEIDIMAR;;2026-02-04;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 05/02 EM ANDAMENTO, 07/02 PASSEI MSG, 11/02 PASSEI MSG, 19/02 LIGUEI NAO ATENDE, 05/03 PASSEI MSG, 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA, 24,03 LIGUEI NAO ATENDE PASSEI MSG NÃO RESPONDE MAIS AS MSG.
Camila de Andrade;64992461387;LEIDIMAR;;2026-02-04;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 05/02 EM ANDAMENTO, 06/02 PASSEI MSG, DISSE QUE IRIA PEGAR DINHEIRO ANTES PARA PAGAR, 10/03 FALEI COM CLIENTE ELA DISSE QUE VAI PEDIR AJUDA DA IRMÃ PARA PAGAR O PLANO, ENTRA EM CONTATO MAIS TARDE, 24/03 LIGUEI PASSEI MSG AGUARDANDO RESPOSTA NÃO RESPONDE MAIS AS MSGS
Fatima;6492287472;;;2026-02-05;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE NÃO TEM INTERESSE NO PLANO
Sandra Maria da Silva Santos;64992744051;ELVISLANIA;;2026-02-05;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Cleide Beserra Linhares;64992443492;LEIDIMAR;;2026-02-06;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 09/02 EM ANDAMENTO DISSE QUE OLHA DUAS CRIANÇAS E ESTAVA SEM TEMPO E QUE CHAMARIA DEPOIS. 10/03 LIGUEI NÃO ATENDE PASSEI MSG NAO RESPONDE 24/03 PASSEI MSG LIGUEI NAO ATENDE 31/03 DISSE QUE VAI ESPERAR RECEBER O 13° PARA FAZER O PLANO.
Rosenilda Silva Ferreira;64981567777;ELVISLANIA;;2026-02-09;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Erika Pereira dos Reis;64981049479;LEIDIMAR;;2026-02-09;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA, VAI FALAR COM ESPOSO 07/04 MSG, CLIENTE DISSE QUE QUEIRIA BENEFICIAR O OVÓ QUE MORA EM CUIBA FALEI QUE NÃO É NOSSA AREA DE COBERTURA.
Meire Meireles Ferreira;64992206549;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA. 07/04 MSG
Itamara;64992541558;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JA É CLIENTE ESTA COMO DEPENDENTE CT 38464
Wilson Salea Lopes;64993202078;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA.
Reginaldo Ferreira dos Santos;64993109187;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Jucélia Silva Paganardi;64999521460;;;2026-02-11;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 03/06. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA, ESTA AGUARDANDO FAZER A LOCAÇÃO DE UMA CASA.
Eudes Diniz;64999911330;;;2026-02-11;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: MORA NA FAZENDA VAI ESTAR VINDO EM RIO VERDE PARA FAZER O PLANO MSG 06/03 VEIO EM RIO VERDE PORÉM NAO TEVE TEMPO FICOU PARA MES QUE VEM
Edna Moreira da Costa;64992273594;Willyan;;2026-02-13;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Adenizio;64999429001;;;2026-02-13;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Ruskler F Martins;64992699147;;;2026-02-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Valteir;6493283664;;;2026-02-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Giselle Aleves;6492088839;;;2026-02-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Roseli;6492953968;;;2026-02-18;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, MSG 06/03/2026 AGUARDANDO RESPOSTA. 10/03 LIGUEI NÃO ATENDEU PASSEI MSG AGUARDANDO RESPOSTA.
Fabrícia Santiago do nascimento;6493377528;;;2026-02-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO.
José Antônio;6492671839;;;2026-02-18;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, FICOU DE VERIFICAR UMA DATA COM A ESPOSA, DEPOIS VAI DIZER O DIA PARA IR APRESENTAR O PLANO, 10/03 MSG AGUARDANDO..
Ana Paula Martins Gouveia;6281114769;;;2026-02-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE VISUALIZA MSG E NÃO REPONDE, 10/03 NÃO TEM INTERESSE NO PLANO
Geovane;6493273650;;;2026-02-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE VISUALIZA MSG E NÃO REPONDE, 10/03 NÃO TEM INTERESSE NO PLANO
Fabiana Neves;6492207001;ELVISLANIA;;2026-02-19;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Patrícia Pereira Martins;64992066998;MARIA CLARA;;2026-02-20;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Jenicleia Nunes da Silva;6492354014;;;2026-02-20;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: TEM INTERESSE NO PLANO PREMIUM II, ASSIM QUE A SITUAÇÃO MELHORAR VAI FAZER O CT, 10/03 PASSEI MSG LIGUEI NÃO ATENDEU PASSEI MSG AGUARDANDO RESPOSTA, DISSE QUE AINDA NÃO TEM CONDIÇÕES PARA FAZER O PLANO.
Jorge N P Silva;64981111906;;;2026-02-20;Facebook;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: TEM INTERESSE NO PLANO, VISUALIZA AS MSG PORÉM NÃO RESPONDE E NEM ATENDE AS LIGAÇÕES
María dos reis;6493245946;ELVISLANIA;;2026-02-21;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Kátia ribeiro de souza teles;6291931515;;;2026-02-23;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, AGENDADO PARA APRESENTAR O PLANO DIA 11/03 AS 10:00
Vanusa de Sousa peres;64993167757;;;2026-02-23;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO VAI CONVERSAR COM ESPOSO E DEPOIS ENTRA EM CONTATO, FALEI COM A CLIENTE DISSE QUE VAI FAZER O CT MES QUE VEM LIGAR DIA 05/04
Lourizete Costa Macedo;64993196006;;;2026-02-24;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JA É CLIENTE CT 37096
Patrícia de Almeida Barbosa;64992701557;;;2026-02-24;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO AGENDADO VISITA PARA DIA 10/03/2026 AS ? HORAS
Pâmela Vitória Silva Coelho;6493385383;;;2026-02-24;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA.
Regiane Araujo;6493185438;;;2026-02-25;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Cleodete Quiste;64992262297;;;2026-02-25;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: NÃO TEM INTERESSE NO PLANO VISUALIZA MSG E NÃO RESPONDE
Maria Vitória Mateus Aristides;6492803137;;;2026-02-26;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Edione França;64993461561;;;2026-02-28;Facebook;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO AGENDADO VISITA PARA DIA 09/03/2026 AS 16:00 HORAS LEMBRAR CLIENTE ANTES, 10/03 VAI PASSAR NOVO HORARIO HOJE.
Carla Venzke Spiering;5391455097;Thalya;;2026-03-02;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Cizi Bezerra;64993152802;Thalya;;2026-03-02;Facebook;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Dinair Pereira Rodrigues sales;64993273362;;;2026-03-02;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: NÃO TEM INTERESSE NO PLANO
Adriana Freitas Meireles;64992388885;;;2026-03-03;Facebook;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO PASSADO MSG NOVAMENTE DIA 06/03. 10/03 LIGUEI NÃO ATENDEU PASSEI MSG AGUARADANDO RESPOSTA.
Gleison Martins Oliveira Fortunato;6493267059;;;2026-03-04;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO PASSADO MSG NOVAMENTE DIA 06/03
Vitoria de Aquino oliveira soares;6492281991;;;2026-03-04;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA.
Nádila Natalie;6492169174;;;2026-03-05;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, ENVIADO PLANOS E BENEFICIOS VIA WHATSAP A MSM NÃO TEM TEMPO PARA RECEBER VISITA, 10/03 PASSEI MSG AGUARDANDO RESPOSTA.
Valdina Cardoso Lozino;64996059834;;;2026-03-06;Facebook;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 06/03 EM ANDAMENTO VAI CONVERSAR COM ESPOSO E DEPOIS ENTRA EM CONTATO.
Roseli Borges;6496998219;;;2026-03-09;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO, CLIENTE FICOU DE DEFINIR COM A FILHA QUAL SERA O MELHOR PLANO
Andreia;6493202930;;;2026-03-10;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: ENVIADO MSG CLIENTE NÃO RESPONDE, PASSADO MSG VARIAS VEZES SEM INTERESSE
Maria Deusilene da Silva Oliveira;64981162988;;;2026-03-12;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: NÃO TEM INTERESSE NO PLANO
Maria Ivone;64981577581;;;2026-03-12;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Maria de Lourdes de Jesus;64993092105;;;2026-03-12;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JA É CLIENTE CT 37675 ESTÁ NEGATIVADO
Naiara Marques de Jesus;64993027219;;;2026-03-16;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Rafaella da Silva Oliveira;64992643850;;;2026-03-17;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: NÃO TEM INTERESSE NO PLANO
Odília Dias;64992462765;;;2026-03-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JA É CLIENTE CT 37096
Veronica pereira da Silva;64993201004;;;2026-03-18;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 20/03 PASSEI MSG NÃO RESPONDE. 23/04 PASSEI MSG NÃO RESPONDE LIGUEI NÃO ATENDE.
Andreia camelo de sa;62995632781;;;2026-03-18;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 20/03 PASSEI MSG NÃO RESPONDE. 31/03 PASSEI MSG NÃO RESPONDE LIGUEI NÃO ATENDE. 23/04 PASSEI MSG NÃO RESPONDE CLIENTE SEM INTERESSE
Gabriela Faria;64981347746;;;2026-03-19;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 20/03 PASSEI MSG NÃO RESPONDE. 13/04 PASSEI MSG NÃO RESPONDE LIGUEI NÃO ATENDE. 23/04 PASSEI MSG NÃO RESPONDE, 12/06 PASSEI MSG NOVAMENTE AGUARADANDO RESPOSTA
Nathallya Teodora de Souza Silva;64993011300;;;2026-03-20;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: PASSEI AS INFORMAÇÕES REFERENTE AO PLANO PARA A CLIENTE A MESMA DISSE QUE VERIFICARIA COM SEU ESPOSO E DEPOIS DARIA UM RETORNO PASSEI MSG NOVAMENTE A MESMA NÃO RESPONDEU .
Juh Elizandra;64992460757;;;2026-03-20;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 21/03 PASSEI AS INFORMAÇÕES REFERENTE AO PLANO PARA A CLIENTE A MESMA DISSE QUE VERIFICARIA COM SEU ESPOSO E DEPOIS DARIA UM RETORNO PASSEI MSG NOVAMENTE A MESMA NÃO RESPONDEU, 23/03 PASSEI MSG, 23/04 PASSEI MSG, 12/06 PASSEI MSG
Renata de Oliveira;64993328431;ELVISLANIA;;2026-03-21;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
MARCI ALMEIDA SILVA;64999553417;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE DE MONTIVIDIU ENVIOU A DOCUMENTAÇÃO, VENDEDOR WILLYAN PREENCHOU O CONTRATO PORÉM A MESMA NÃO APARECEU, 12/06 PARA ASSINAR PASSEI MSN NOVAMENTE
Wilkerson Maike Mendonça ferreira;64993014390;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO
Carlos Alberto Enns;64984240930;ELVISLANIA;;2026-03-23;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Germane Estella;6499638078;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE FICOU DE PENSAR SE VAI FAZER O PLANO, 12/06 PASSEI MSG NOVAMENTE 12/06 CLIENTE DISSE QUE NÃO TEM INTERESSE.
Danyelle Ferreira;64992467426;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO AGUARDANDO CLIENTE TINHA DEMOSTRADO INTERESSE, 12/06/2026 PASSEI MSG NOVAMENTE.
Larissa Oliveira;6499161147;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: PASSEI AS INFORMAÇÕES REFERENTE AO PLANO PARA A CLIENTE A MESMA DISSE QUE VERIFICARIA PORÉM AINDA NÃO DEU RETORNO, 12/06 PASSEI MSG NOVAMENTE
Eduarda Vilela Freitas;64992770674;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FALEI COM A CLIENTE ELA FICOU DE PENSAR, 12/06 PASSEI MSG NOVAMENTE AGURADANDO RETORNO.
Miriam Alves Gonçalves;64992373070;LEIDIMAR;;2026-03-24;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FALEI COM A CLIENTE, PASSEI OS VALORES DOS PLANOS ELA FICOU DE PENSAR E NÃO DEU MAIS RETONO, 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RETORNO
Getulio Antônio Lemes Matos;64999327349;ELVISLANIA;;2026-03-24;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Ludimila Parreira da Silva;64996767317;MARIA;;2026-03-25;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO
Elaine da Silva Couto;64992927338;LEIDIMAR;;2026-03-25;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: 27/03 PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Nini Kássia Alves da silva;6293466686;LEIDIMAR;;2026-03-26;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Elaine Couto;64992927338;LEIDIMAR;;2026-03-26;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Joiciene soares Mendonça;64993453706;LEIDIMAR;;2026-03-27;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE FICOU DE VERIFICAR PORÉM NÃO DEU RETORNO, 12/06 ENTREI EM CONTATO NOVAMENTE AGUARADNDO RESPOSTA
Eduarda Alves Almeida;64996125222;LEIDIMAR;;2026-03-27;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE FICOU DE ENVIAR A DOCUMENTAÇÃO PORÉM ATE O PRESENTE MOMENTO NÃO ENVIOU. 12/06 PASSEI MSG NOVAMENTE
Debora urania de Souza Oliveira;6492093171;LEIDIMAR;;2026-03-31;Instagram;Pago;;;;Novos Leads;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE ESTA EM CONTATO DESDE 2023 PORÉM AINDA NÃO DECIDIU FAZER O PLANO.
Thaisa Fernanda Moraes Cabral;64993218549;LEIDIMAR;;2026-04-01;Instagram;Pago;;;;Cancelado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: JA É CLIENTE CONTRATO 38591
Nilma Ferreira de Freitas;6492498964;LEIDIMAR;;2026-04-01;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: AGUARDANDO CLIENTE DECIDIR
Alexsandro Machado;64992812992;LEIDIMAR;;2026-04-02;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO AGUARDANDO CLIENTE DECIDIR PEDIU PARA RETORNAR NOVAMENTE DIA 05/07/2026
Lorena Rodrigues;64984233718;LEIDIMAR;;2026-04-02;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Paola Cristina de Meira Alievi;64992037786;LEIDIMAR;;2026-04-04;Instagram;Pago;;;;Proposta;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: CLIENTE FICOU DE PENSAR SE VAI FAZER O PLANO, 12/06 PASSEI MSG NOVAMENTE AGUARDANDO CLIENTE REPONDER
Itatiana Maria Costa;64992964657;LEIDIMAR;;2026-04-04;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: PESSEI MSG PARA A CLIENTE ELA NÃO RESPONDEU, 12/06 PASSEI MSG NOVAMENTE
