nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
MARILZA RODRIGUES;64992438440;THALYA;;2025-12-29;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;330
JAQUELINE;62985359486;THALYA;;2026-01-05;Indicação Colaborador;Indicação;RENATA B.;BOLETO;;Não responde;ULTIMO CONTATO DIA 27/02/2026 E A CLIENTE NÃO RESPONDE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;331
ALINE CRISTINA ROSA;64992549835;ELVISLÂNIA;;2026-01-05;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;CLIENTE ENTROU EM CONTATO NO TELEFONE DA EMPRESA NO DIA 30/12/2025 | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;332
AMILTON PEREIRA DE LIMA;64993041810;ELVISLÂNIA;;2026-01-05;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Apresentação/Negociação;Cliente quer fazer o plano, falei sobre os planos aguardando responder | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;333
VANESSA SILVA BORGES;64992141751;THALYA;;2026-01-05;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não responde;ULTIMO CONTATO DIA 26/03/2026 E A CLIENTE NÃO RESPONDE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;334
MARLUCE;64984477302;THALYA;;2026-01-06;Indicação Colaborador;Indicação;MARIA DAS VITORIAS;ASSISTENTE;;Follow-Up;CLIENTE VISUALIZA MSG PORÉM NÃO DA MAIS RETORNO | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;335
LIDIANE ALVES LINS DO NASCIMENTO;64981243481;THALYA;;2026-01-08;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;336
TATIANE;64993416771;ELVISLÂNIA;;2026-01-08;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Follow-Up;Não tem watsap ligo não da certo não | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;337
KELLY;64993353011;THALYA;;2026-01-08;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Follow-Up;CLIENTE VISUALIZA MSG PORÉM NÃO DA MAIS RETORNO | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;338
ALEXSSANDRA;64992498481;ELVISLÂNIA;;2026-01-08;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Follow-Up;Cliente mora em Indiara | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;339
CLASIANE;64992064614;THALYA;;2026-01-09;Indicação Colaborador;Indicação;JOSELIA;ASSISTENTE;;Fechado;MSG ENVIADA NOVAMENTE 24/02 | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;340
THAIS;64992314303;ELVISLÂNIA;;2026-01-09;Indicação Colaborador;Indicação;LUIZ;FUNERÁRIA;;Não tem interesse;Não tem interesse | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;341
ANA PAULA;64992167109;ELVISLÂNIA;;2026-01-10;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;342
MARIA LUIZA;64993214488;THALYA;;2026-01-12;Indicação Colaborador;Indicação;JOEL;RECEPÇÃO;;Não tem interesse;CLIENTE NÃO TEM INTERESSE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;343
LUCIENE ANDRADE;64999372747;ELVISLÂNIA;;2026-01-12;Indicação Colaborador;Indicação;JACKSON LUCAS;COBRANÇA;;Follow-Up;Liguei cliente não att, mandei mensagem, aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;344
RONAN;64984029807;THALYA;;2026-01-13;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;17/01/2026 CLIENTE MORA NA FAZENDA E VEM EM RIO VERDE SEMANA QUE VEM | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;345
NATALIA;64981337702;THALYA;;2026-01-13;Indicação Colaborador;Indicação;LUCAS;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;346
ELIANE;64981276562;WILLYAN;;2025-12-09;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;347
ANGELA;64992785620;ELVISLÂNIA;;2026-01-13;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Apresentação/Negociação;Cliente mora em Montividiu, aguardando marcar horário para fechar | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;348
SANDRA;64992861815;ELVISLÂNIA;;2026-01-13;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;349
BIANO;64981787860;THALYA;;2026-01-14;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;350
EVA;64992905458;ELVISLÂNIA;;2026-01-15;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não tem interesse;Fiu até o esposo da cliente o mesmo não quer, mandei mensagem para a cliente aguardando mensagem | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;351
ADEANE PEREIRA LOPES;64999494783;THALYA;;2026-01-15;Indicação Colaborador;Indicação;ANDRE;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;352
JONATHAN ALVES REIS;64999247068;ELVISLÂNIA;;2026-01-15;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Apresentação/Negociação;Falei com o cliente o mesmo quer fazer, mais não tem tempo, vou tentar marcar um horário com ele | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;353
ISABEL CRISTINA BARBOSA;64992764320;THALYA;;2026-01-15;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;354
VERVE;64992168422;THALYA;;2026-01-15;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Apresentação/Negociação;CLIENTE QUER FAZER MÊS QUE VEM | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;355
CARLOS;64992514405;ELVISLÂNIA;;2026-01-16;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Não responde;Cliente trabalha em loja,não tem tempo, mando mensagem, mais não responde | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;356
NILSON RAMOS;64993188245;THALYA;;2026-01-16;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;357
GEISI OLIVEIRA;64984185501;THALYA;;2026-01-17;Indicação Colaborador;Indicação;RENATA B.;BANCARIO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;358
RAFAEL KOWCZAK;11960670084;THALYA;;2026-01-19;Indicação Colaborador;Indicação;LUCAS;FUNERÁRIA;;Não responde;ULTIMO CONTATO DIA 02/03/2026 E O CLIENTE NÃO RESPONDE MAIS | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;359
LIDIA OLIVEIRA;64981138184;ELVISLÂNIA;;2026-01-19;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Follow-Up;E filha do senhor GENELCY 64 99996-9449 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;360
GENELCY;64999969449;ELVISLÂNIA;;2026-01-21;Indicação Colaborador;Indicação;DALVA;ASSISTENTE;;Follow-Up;Pai da Lidia Oliveira 64 98113-8184 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;361
VALDIVINO JOSE;64996117195;THALYA;;2026-01-21;Indicação Colaborador;Indicação;RENATA S;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 02/03/2026 E O CLIENTE NÃO RESPONDE MAIS | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;362
MARLENE STO;64992186556;THALYA;;2026-01-21;Indicação Colaborador;Indicação;RENATA S;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 09/03/2026, CLIENTE NUNCA MARCA UM HORARIO | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;363
ADRIANO SEGURANÇA;64999237371;THALYA;;2026-01-21;Indicação Colaborador;Indicação;RENATA S;COBRANÇA;;Não responde;CLIENTE NÃO RESPONDE MSG E NEM ATENDE LIGAÇÃO | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;364
ADRIANA MTV;64992896760;THALYA;;2026-01-21;Indicação Colaborador;Indicação;RENATA S;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;365
ABIA LEAO;64992080512;ELVISLÂNIA;;2026-01-23;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;366
ANA CLAUDIA;64992638065;ELVISLÂNIA;;2026-01-23;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;367
IRENE PEREIRA;64992527071;ELVISLÂNIA;;2026-01-23;Indicação Colaborador;Indicação;LUCAS;FUNERÁRIA;;Fechado;Cliente está aguardando ter um dia de folga para faezr olano, mandei mensagem, aguardando resposta | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;368
BERNARDINO SANTOS NETO;64993195178;ELVISLÂNIA;;2026-01-24;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Não tem interesse;Não quer | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;369
WILSON ALVES;64992625976;ELVISLÂNIA;;2026-01-24;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Apresentação/Negociação;Cliente quer fazer mais está esperando os irmãos decidir, mandei mensagem, aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;370
ELZA MARIA;64992348929;ELVISLÂNIA;;2026-01-24;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;371
JOSÉ MARCII;64992262318;THALYA;;2026-01-25;Indicação Colaborador;Indicação;LUCAS;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;372
GIOVANA;3498323069;THALYA;;2026-01-27;Indicação Colaborador;Indicação;DIESSYCA;MED SAUDE;;Não responde;ULTIMO CONTATO DIA 23/02/2026, ELA NUNCA COMFIRMA UMA DATA PARA TA FAZENDO O PLANO DELA | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;373
CYNTHIA CHAVES;64992892706;ELVISLÂNIA;;2026-01-27;Indicação Colaborador;Indicação;CARLOS CAXETA;DIREÇÃO;;Follow-Up;Cliente mora em Jatai, aguardando vim na cida para fazer | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;374
PALOMA;64992361654;THALYA;;2026-01-28;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Fechado;CONTRATO FECHADO DIA 30/01/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;375
MARIA GISIANE;64992475033;ELVISLÂNIA;;2026-01-28;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;376
LICIVAINE MARIA;64992509985;THALYA;;2026-01-28;Indicação Colaborador;Indicação;ROBERT;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;377
GEAN OLIVEIRA RADIO MORADA DO SOL;64996522814;ELVISLÂNIA;;2026-01-28;Indicação Colaborador;Indicação;VALERIA;MARKETING;;Follow-Up;Ele só que fazer de tiver desconto no valor da adesão | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;378
GRACIELE COLEGIO PROTAGORAS;64993036886;THALYA;;2026-01-30;Indicação Colaborador;Indicação;CARLOS CAXETA;DIREÇÃO;;Não responde;ULTIMO CONTATO DIA 27/03/2026 E NÃO RESPONDE MAIS | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;379
INES APARECIDA SILVA;64993352319;ELVISLÂNIA;;2026-02-02;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;380
CLEIMARCIA DE SOUZA FIGUEREDO;64992056826;THALYA;;2026-02-03;Indicação Colaborador;Indicação;JESSICA;BANCARIO;;Não tem interesse;CLIENTE NÃO TEM INTERESSE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;381
JOAO DE SOUSA OLIVEIRA;64996111461;ELVISLÂNIA;;2026-02-03;Indicação Colaborador;Indicação;MILENA;RECEPÇÃO;;Apresentação/Negociação;Cliente e de montividiu, mandei mensagem para tentar marcar horário para fechar o plano | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;382
GEOVANA;34998323069;ELVISLÂNIA;;2026-02-04;Indicação Colaborador;Indicação;GABRYELLA;MED SAUDE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;383
LEONOR CARVALHO DE LIMA;62994753630;WILLYAN;;2026-02-06;Indicação Colaborador;Indicação;MAX;SUPERVISÃO;;Não tem interesse;Cliente não quer fazer o plano no momento, ultimo contato no dia 16/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;384
EDILSON RODRIGUES;64999278730;ELVISLÂNIA;;2026-02-06;Indicação Colaborador;Indicação;LUCAS;FUNERÁRIA;;Follow-Up;MANDEI MENSAGEM NO ZAP, DIZ QUE NÃO FALO COM O CLIENTE | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;385
FRANCY;64993068295;WILLYAN;;2026-02-09;Indicação Colaborador;Indicação;JESSICA;BRUNA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;386
CELSO;64992101556;ELVISLÂNIA;;2026-02-09;Indicação Colaborador;Indicação;;DP;;Fechado;Cliente diz que ja fez o plano | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;387
ALESSANDRA BIANCHIM;64992279555;WILLYAN;;2026-02-10;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;388
CELINO;64992297211;ELVISLÂNIA;;2026-02-11;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Apresentação/Negociação;Cliente está em viajem, assim que chegar em Rio Verde, marcar horário | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;389
VALERIA GOMES;64999190230;WILLYAN;;2026-02-11;Indicação Colaborador;Indicação;ELOENE;LOGISTICA;;Não tem interesse;Cliente não ira fazer o plano, pois gostaria de ter um plano apenas para a mesma, ultimo contato no dia 16/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;390
JADY;64984545183;ELVISLÂNIA;;2026-02-12;Indicação Colaborador;Indicação;MARIA DAS VITORIAS;ASSISTENTE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;391
ERIVALDO PEREIRA DAMASIO;77998148297;WILLYAN;;2026-02-12;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não tem interesse;Cliente mudou de cidade e não há interesse em realizar o plano, ultimo contato no dia 16/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;392
ALINE TIEKO;64981119304;ELVISLÂNIA;;2026-02-13;Indicação Colaborador;Indicação;NATALIA NUNES;FUNERÁRIA;;Não tem interesse;cliente fez na real | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;393
MARIA CARMEM LUCIA FERREIRA;64992230289;WILLYAN;;2026-02-13;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;394
KATIA;64992252811;MARIA CLARA;;2026-02-19;Indicação Colaborador;Indicação;MAX;ADM;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;395
TATIANE SILVA;64993313699;ELVISLÂNIA;;2026-02-19;Indicação Colaborador;Indicação;LUCAS;FUNERÁRIA;;Não responde;numero não chama e nem tem zap | N. ERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;396
LENIR DERSO;64996479429;ELVISLÂNIA;;2026-02-23;Indicação Colaborador;Indicação;LUCAS;FUNERÁRIA;;Apresentação/Negociação;Cliente tem interesse de fazer plano, aguardando marcar horário | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;397
RAFAEL ANTONIO DE SOUZA LEAO;64992079788;ELVISLÂNIA;;2026-02-23;Indicação Colaborador;Indicação;NATALIA;FUNERÁRIA;;Follow-Up;Contrato dele está preenchido falta algumas informações o mesmo não att e nem responde zap | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;398
ECILOMAR;64992849252;MARIA CLARA;;2026-02-26;Indicação Colaborador;Indicação;GUSTAVO;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;399
TANIA MARIA MENEZES OLIVEIRA;64993305075;WILLYAN;;2026-03-02;Indicação Colaborador;Indicação;ANDRE;FUNERÁRIA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;400
ADRIANO CAMPOS DE AZEVEDO;64984331091;MARIA CLARA;;2026-03-02;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Não tem interesse;02/03 NAO TEM INTERESSE POIS SO QUERIA PARA CONSULTA DENTISTA E JA FEZ PLANO ONDOTOLOGICO | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;401
CIARÁ;64992528827;ELVISLÂNIA;;2026-03-02;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Não responde;Cliente não att e não responde zap | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;402
RIGIA CASTRO LIMA;64992357024;ELVISLÂNIA;;2026-03-04;Indicação Colaborador;Indicação;MARIA DAS VITORIA;ASSISTENTE;;Não tem interesse;Cliente não quer por enquanto devido ao valor do plano, na Pax Real paga mais barato, e não responde não | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;403
ANDREA NEVES SILVA;64993042516;WILLYAN;;2026-03-04;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;404
NEITON;64999243119;MARIA CLARA;;2026-03-05;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Não responde;11/03 O MESMO NAO RESPONDE MINHAS LIGAÇÕES ATENDEU SOMENTE DUAS VEZES POREM DESLIGOU ANTES QUE PUDESSE FALA N ME RESPONDE NO WHATSSAP | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;405
JAQUELINE;64992247892;ELVISLÂNIA;;2026-03-05;Indicação Colaborador;Indicação;ELCIENE;RECUPERAÇÃO;;Follow-Up;Cliente ficou de fechar mês de abril, aguardando resposta 16/04/2026 | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;406
RONICLEIA;64992049995;WILLYAN;;2026-03-05;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;407
SOLANGE;64996157259;MARIA CLARA;;2026-03-10;Indicação Colaborador;Indicação;ELCIENE;RECUPERAÇÃO;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;408
SUZANA BORGES;64992142536;THALYA;;2026-03-11;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Follow-Up;ELA VAI ENTRAR NO PLANO DO ESPOSO | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;409
MELL;62994316384;WILLYAN;;2026-03-11;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;410
AMILTON APARECIDA DO RIO DOCE;64984449417;MARIA CLARA;;2026-03-11;Indicação Colaborador;Indicação;GUSTAVO;COBRANÇA;;Não tem interesse;O MESMO DISSE QUE NAO ERA PARA SABER DOS PLANO ERA PARA SABER DE OUTRA COISA E NAO TEM INTERESSE | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;411
ANTONIO;64999870619;WILLYAN;;2026-03-13;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Não tem interesse;Cliente informou que so faria o plano caso tirasse a carencia funeraria de 90 dias, ultimo contato no dia 23/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;412
SABRINA;64992587151;ELVISLÂNIA;;2026-03-17;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Follow-Up;Cliente quer mais não tem horário, mandei mensagem para marcar e explicar sobre os planos | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;413
