nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
Camila de Andrade;64992461387;LEIDIMAR;;2026-02-04;Instagram;Pago;;;;Não responde;05/02 EM ANDAMENTO, 06/02 PASSEI MSG, DISSE QUE IRIA PEGAR DINHEIRO ANTES PARA PAGAR, 10/03 FALEI COM CLIENTE ELA DISSE QUE VAI PEDIR AJUDA DA IRMÃ PARA PAGAR O PLANO, ENTRA EM CONTATO MAIS TARDE, 24/03 LIGUEI PASSEI MSG AGUARDANDO RESPOSTA NÃO RESPONDE MAIS AS MSGS
Fatima;6492287472;;;2026-02-05;Instagram;Pago;;;;Não tem interesse;CLIENTE NÃO TEM INTERESSE NO PLANO
Sandra Maria da Silva Santos;64992744051;ELVISLANIA;;2026-02-05;Instagram;Pago;;;;Fechado;FECHADO
Cleide Beserra Linhares;64992443492;LEIDIMAR;;2026-02-06;Instagram;Pago;;;;Não responde;09/02 EM ANDAMENTO DISSE QUE OLHA DUAS CRIANÇAS E ESTAVA SEM TEMPO E QUE CHAMARIA DEPOIS. 10/03 LIGUEI NÃO ATENDE PASSEI MSG NAO RESPONDE 24/03 PASSEI MSG LIGUEI NAO ATENDE 31/03 DISSE QUE VAI ESPERAR RECEBER O 13° PARA FAZER O PLANO.
Rosenilda Silva Ferreira;64981567777;ELVISLANIA;;2026-02-09;Instagram;Pago;;;;Fechado;FECHADO
Erika Pereira dos Reis;64981049479;LEIDIMAR;;2026-02-09;Instagram;Pago;;;;Não responde;EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA, VAI FALAR COM ESPOSO 07/04 MSG, CLIENTE DISSE QUE QUEIRIA BENEFICIAR O OVÓ QUE MORA EM CUIBA FALEI QUE NÃO É NOSSA AREA DE COBERTURA.
Meire Meireles Ferreira;64992206549;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Não responde;EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA. 07/04 MSG
Itamara;64992541558;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Já é associado;JA É CLIENTE ESTA COMO DEPENDENTE CT 38464
Wilson Salea Lopes;64993202078;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Não responde;EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA.
Reginaldo Ferreira dos Santos;64993109187;LEIDIMAR;;2026-02-10;Instagram;Pago;;;;Não tem interesse;EM ANDAMENTO. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Jucélia Silva Paganardi;64999521460;;;2026-02-11;Instagram;Pago;;;;Não responde;EM ANDAMENTO MSG 03/06. 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA, ESTA AGUARDANDO FAZER A LOCAÇÃO DE UMA CASA.
Eudes Diniz;64999911330;;;2026-02-11;Instagram;Pago;;;;Follow-Up;MORA NA FAZENDA VAI ESTAR VINDO EM RIO VERDE PARA FAZER O PLANO MSG 06/03 VEIO EM RIO VERDE PORÉM NAO TEVE TEMPO FICOU PARA MES QUE VEM
Edna Moreira da Costa;64992273594;Willyan;;2026-02-13;Instagram;Pago;;;;Fechado;FECHADO
Adenizio;64999429001;;;2026-02-13;Instagram;Pago;;;;Não tem interesse;EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Ruskler F Martins;64992699147;;;2026-02-18;Instagram;Pago;;;;Não tem interesse;EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Valteir;6493283664;;;2026-02-18;Instagram;Pago;;;;Não tem interesse;EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Giselle Aleves;6492088839;;;2026-02-18;Instagram;Pago;;;;Não tem interesse;EM ANDAMENTO MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO
Roseli;6492953968;;;2026-02-18;Instagram;Pago;;;;Não responde;EM ANDAMENTO, MSG 06/03/2026 AGUARDANDO RESPOSTA. 10/03 LIGUEI NÃO ATENDEU PASSEI MSG AGUARDANDO RESPOSTA.
Fabrícia Santiago do nascimento;6493377528;;;2026-02-18;Instagram;Pago;;;;Não tem interesse;EM ANDAMENTO, MSG 06/03/2026 AGUARDANDO RESPOSTA, NÃO TEM INTERESSE NO PLANO.
José Antônio;6492671839;;;2026-02-18;Instagram;Pago;;;;Apresentação/Negociação;EM ANDAMENTO, FICOU DE VERIFICAR UMA DATA COM A ESPOSA, DEPOIS VAI DIZER O DIA PARA IR APRESENTAR O PLANO, 10/03 MSG AGUARDANDO..
Ana Paula Martins Gouveia;6281114769;;;2026-02-18;Instagram;Pago;;;;Não tem interesse;CLIENTE VISUALIZA MSG E NÃO REPONDE, 10/03 NÃO TEM INTERESSE NO PLANO
Geovane;6493273650;;;2026-02-18;Instagram;Pago;;;;Não tem interesse;CLIENTE VISUALIZA MSG E NÃO REPONDE, 10/03 NÃO TEM INTERESSE NO PLANO
Fabiana Neves;6492207001;ELVISLANIA;;2026-02-19;Instagram;Pago;;;;Fechado;FECHADO
Patrícia Pereira Martins;64992066998;MARIA CLARA;;2026-02-20;Instagram;Pago;;;;Fechado;FECHADO
Jenicleia Nunes da Silva;6492354014;;;2026-02-20;Instagram;Pago;;;;Não responde;TEM INTERESSE NO PLANO PREMIUM II, ASSIM QUE A SITUAÇÃO MELHORAR VAI FAZER O CT, 10/03 PASSEI MSG LIGUEI NÃO ATENDEU PASSEI MSG AGUARDANDO RESPOSTA, DISSE QUE AINDA NÃO TEM CONDIÇÕES PARA FAZER O PLANO.
Jorge N P Silva;64981111906;;;2026-02-20;Facebook;Pago;;;;Não responde;TEM INTERESSE NO PLANO, VISUALIZA AS MSG PORÉM NÃO RESPONDE E NEM ATENDE AS LIGAÇÕES
María dos reis;6493245946;ELVISLANIA;;2026-02-21;Instagram;Pago;;;;Fechado;FECHADO
Kátia ribeiro de souza teles;6291931515;;;2026-02-23;Instagram;Pago;;;;Apresentação/Negociação;EM ANDAMENTO, AGENDADO PARA APRESENTAR O PLANO DIA 11/03 AS 10:00
Vanusa de Sousa peres;64993167757;;;2026-02-23;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO VAI CONVERSAR COM ESPOSO E DEPOIS ENTRA EM CONTATO, FALEI COM A CLIENTE DISSE QUE VAI FAZER O CT MES QUE VEM LIGAR DIA 05/04
Lourizete Costa Macedo;64993196006;;;2026-02-24;Instagram;Pago;;;;Já é associado;JA É CLIENTE CT 37096
Patrícia de Almeida Barbosa;64992701557;;;2026-02-24;Instagram;Pago;;;;Apresentação/Negociação;EM ANDAMENTO AGENDADO VISITA PARA DIA 10/03/2026 AS ? HORAS
Pâmela Vitória Silva Coelho;6493385383;;;2026-02-24;Instagram;Pago;;;;Não responde;EM ANDAMENTO, 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA.
Regiane Araujo;6493185438;;;2026-02-25;Instagram;Pago;;;;Fechado;FECHADO
Cleodete Quiste;64992262297;;;2026-02-25;Instagram;Pago;;;;Não tem interesse;NÃO TEM INTERESSE NO PLANO VISUALIZA MSG E NÃO RESPONDE
Maria Vitória Mateus Aristides;6492803137;;;2026-02-26;Instagram;Pago;;;;Fechado;FECHADO
Edione França;64993461561;;;2026-02-28;Facebook;Pago;;;;Apresentação/Negociação;EM ANDAMENTO AGENDADO VISITA PARA DIA 09/03/2026 AS 16:00 HORAS LEMBRAR CLIENTE ANTES, 10/03 VAI PASSAR NOVO HORARIO HOJE.
Carla Venzke Spiering;5391455097;Thalya;;2026-03-02;Instagram;Pago;;;;Fechado;FECHADO
Cizi Bezerra;64993152802;Thalya;;2026-03-02;Facebook;Pago;;;;Fechado;FECHADO
Dinair Pereira Rodrigues sales;64993273362;;;2026-03-02;Instagram;Pago;;;;Não tem interesse;NÃO TEM INTERESSE NO PLANO
Adriana Freitas Meireles;64992388885;;;2026-03-03;Facebook;Pago;;;;Não responde;EM ANDAMENTO PASSADO MSG NOVAMENTE DIA 06/03. 10/03 LIGUEI NÃO ATENDEU PASSEI MSG AGUARADANDO RESPOSTA.
Gleison Martins Oliveira Fortunato;6493267059;;;2026-03-04;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO PASSADO MSG NOVAMENTE DIA 06/03
Vitoria de Aquino oliveira soares;6492281991;;;2026-03-04;Instagram;Pago;;;;Não responde;EM ANDAMENTO, 10/03 LIGUEI NÃO ATENDE PASSEI MSG AGUARDANDO RESPOSTA.
Nádila Natalie;6492169174;;;2026-03-05;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO, ENVIADO PLANOS E BENEFICIOS VIA WHATSAP A MSM NÃO TEM TEMPO PARA RECEBER VISITA, 10/03 PASSEI MSG AGUARDANDO RESPOSTA.
Valdina Cardoso Lozino;64996059834;;;2026-03-06;Facebook;Pago;;;;Follow-Up;06/03 EM ANDAMENTO VAI CONVERSAR COM ESPOSO E DEPOIS ENTRA EM CONTATO.
Roseli Borges;6496998219;;;2026-03-09;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO, CLIENTE FICOU DE DEFINIR COM A FILHA QUAL SERA O MELHOR PLANO
Andreia;6493202930;;;2026-03-10;Instagram;Pago;;;;Não tem interesse;ENVIADO MSG CLIENTE NÃO RESPONDE, PASSADO MSG VARIAS VEZES SEM INTERESSE
Maria Deusilene da Silva Oliveira;64981162988;;;2026-03-12;Instagram;Pago;;;;Não tem interesse;NÃO TEM INTERESSE NO PLANO
Maria Ivone;64981577581;;;2026-03-12;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maria de Lourdes de Jesus;64993092105;;;2026-03-12;Instagram;Pago;;;;Já é associado;JA É CLIENTE CT 37675 ESTÁ NEGATIVADO
Naiara Marques de Jesus;64993027219;;;2026-03-16;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Rafaella da Silva Oliveira;64992643850;;;2026-03-17;Instagram;Pago;;;;Não tem interesse;NÃO TEM INTERESSE NO PLANO
Odília Dias;64992462765;;;2026-03-18;Instagram;Pago;;;;Já é associado;JA É CLIENTE CT 37096
Veronica pereira da Silva;64993201004;;;2026-03-18;Instagram;Pago;;;;Não responde;20/03 PASSEI MSG NÃO RESPONDE. 23/04 PASSEI MSG NÃO RESPONDE LIGUEI NÃO ATENDE.
Andreia camelo de sa;62995632781;;;2026-03-18;Instagram;Pago;;;;Não tem interesse;20/03 PASSEI MSG NÃO RESPONDE. 31/03 PASSEI MSG NÃO RESPONDE LIGUEI NÃO ATENDE. 23/04 PASSEI MSG NÃO RESPONDE CLIENTE SEM INTERESSE
Gabriela Faria;64981347746;;;2026-03-19;Instagram;Pago;;;;Não responde;20/03 PASSEI MSG NÃO RESPONDE. 13/04 PASSEI MSG NÃO RESPONDE LIGUEI NÃO ATENDE. 23/04 PASSEI MSG NÃO RESPONDE, 12/06 PASSEI MSG NOVAMENTE AGUARADANDO RESPOSTA
Nathallya Teodora de Souza Silva;64993011300;;;2026-03-20;Instagram;Pago;;;;Não responde;PASSEI AS INFORMAÇÕES REFERENTE AO PLANO PARA A CLIENTE A MESMA DISSE QUE VERIFICARIA COM SEU ESPOSO E DEPOIS DARIA UM RETORNO PASSEI MSG NOVAMENTE A MESMA NÃO RESPONDEU .
Juh Elizandra;64992460757;;;2026-03-20;Instagram;Pago;;;;Não responde;21/03 PASSEI AS INFORMAÇÕES REFERENTE AO PLANO PARA A CLIENTE A MESMA DISSE QUE VERIFICARIA COM SEU ESPOSO E DEPOIS DARIA UM RETORNO PASSEI MSG NOVAMENTE A MESMA NÃO RESPONDEU, 23/03 PASSEI MSG, 23/04 PASSEI MSG, 12/06 PASSEI MSG
Renata de Oliveira;64993328431;ELVISLANIA;;2026-03-21;Instagram;Pago;;;;Fechado;FECHADO
MARCI ALMEIDA SILVA;64999553417;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Follow-Up;CLIENTE DE MONTIVIDIU ENVIOU A DOCUMENTAÇÃO, VENDEDOR WILLYAN PREENCHOU O CONTRATO PORÉM A MESMA NÃO APARECEU, 12/06 PARA ASSINAR PASSEI MSN NOVAMENTE
Wilkerson Maike Mendonça ferreira;64993014390;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Carlos Alberto Enns;64984240930;ELVISLANIA;;2026-03-23;Instagram;Pago;;;;Fechado;FECHADO
Germane Estella;6499638078;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Não tem interesse;CLIENTE FICOU DE PENSAR SE VAI FAZER O PLANO, 12/06 PASSEI MSG NOVAMENTE 12/06 CLIENTE DISSE QUE NÃO TEM INTERESSE.
Danyelle Ferreira;64992467426;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Apresentação/Negociação;EM ANDAMENTO AGUARDANDO CLIENTE TINHA DEMOSTRADO INTERESSE, 12/06/2026 PASSEI MSG NOVAMENTE.
Larissa Oliveira;6499161147;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Follow-Up;PASSEI AS INFORMAÇÕES REFERENTE AO PLANO PARA A CLIENTE A MESMA DISSE QUE VERIFICARIA PORÉM AINDA NÃO DEU RETORNO, 12/06 PASSEI MSG NOVAMENTE
Eduarda Vilela Freitas;64992770674;LEIDIMAR;;2026-03-23;Instagram;Pago;;;;Follow-Up;FALEI COM A CLIENTE ELA FICOU DE PENSAR, 12/06 PASSEI MSG NOVAMENTE AGURADANDO RETORNO.
Miriam Alves Gonçalves;64992373070;LEIDIMAR;;2026-03-24;Instagram;Pago;;;;Follow-Up;FALEI COM A CLIENTE, PASSEI OS VALORES DOS PLANOS ELA FICOU DE PENSAR E NÃO DEU MAIS RETONO, 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RETORNO
Getulio Antônio Lemes Matos;64999327349;ELVISLANIA;;2026-03-24;Instagram;Pago;;;;Fechado;FECHADO
Ludimila Parreira da Silva;64996767317;MARIA;;2026-03-25;Instagram;Pago;;;;Fechado;FECHADO
Elaine da Silva Couto;64992927338;LEIDIMAR;;2026-03-25;Instagram;Pago;;;;Não responde;27/03 PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Nini Kássia Alves da silva;6293466686;LEIDIMAR;;2026-03-26;Instagram;Pago;;;;Não responde;PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Elaine Couto;64992927338;LEIDIMAR;;2026-03-26;Instagram;Pago;;;;Não responde;PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Joiciene soares Mendonça;64993453706;LEIDIMAR;;2026-03-27;Instagram;Pago;;;;Apresentação/Negociação;CLIENTE FICOU DE VERIFICAR PORÉM NÃO DEU RETORNO, 12/06 ENTREI EM CONTATO NOVAMENTE AGUARADNDO RESPOSTA
Eduarda Alves Almeida;64996125222;LEIDIMAR;;2026-03-27;Instagram;Pago;;;;Follow-Up;CLIENTE FICOU DE ENVIAR A DOCUMENTAÇÃO PORÉM ATE O PRESENTE MOMENTO NÃO ENVIOU. 12/06 PASSEI MSG NOVAMENTE
Debora urania de Souza Oliveira;6492093171;LEIDIMAR;;2026-03-31;Instagram;Pago;;;;Follow-Up;CLIENTE ESTA EM CONTATO DESDE 2023 PORÉM AINDA NÃO DECIDIU FAZER O PLANO.
Thaisa Fernanda Moraes Cabral;64993218549;LEIDIMAR;;2026-04-01;Instagram;Pago;;;;Já é associado;JA É CLIENTE CONTRATO 38591
Nilma Ferreira de Freitas;6492498964;LEIDIMAR;;2026-04-01;Instagram;Pago;;;;Follow-Up;AGUARDANDO CLIENTE DECIDIR
Alexsandro Machado;64992812992;LEIDIMAR;;2026-04-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO AGUARDANDO CLIENTE DECIDIR PEDIU PARA RETORNAR NOVAMENTE DIA 05/07/2026
Lorena Rodrigues;64984233718;LEIDIMAR;;2026-04-02;Instagram;Pago;;;;Não responde;PASSEI MSG VARIAS VEZES CLIENTE NÃO RESPONDE
Paola Cristina de Meira Alievi;64992037786;LEIDIMAR;;2026-04-04;Instagram;Pago;;;;Follow-Up;CLIENTE FICOU DE PENSAR SE VAI FAZER O PLANO, 12/06 PASSEI MSG NOVAMENTE AGUARDANDO CLIENTE REPONDER
Itatiana Maria Costa;64992964657;LEIDIMAR;;2026-04-04;Instagram;Pago;;;;Não responde;PESSEI MSG PARA A CLIENTE ELA NÃO RESPONDEU, 12/06 PASSEI MSG NOVAMENTE
Eliete Martins;34984081834;LEIDIMAR;;2026-04-06;Instagram;Pago;;;;Apresentação/Negociação;FINALIZADO AGUARDANDO A CLIENTE DECIDIR, 12/06 PASSEI MSG NOVAMENTE CLIENTE DISSE QUE VOLTYOU PARA MINAS E NÃO TEM MAIS INTERESSE NO PLANO
Tereza Picoli;64996111262;;;2026-04-06;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO Marketing entrou em contato, aguardando a cliente responder
Messias vitória Rodrigues de Melo;64992931782;LEIDIMAR;;2026-04-08;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO CLIENTE FICOU DE DECIDIR, 12/06 PASSEI MSG NOVAMENTE
Andressa Paula Sousa Rosa e Silva;64999882751;LEIDIMAR;;2026-04-08;Instagram;Pago;;;;Apresentação/Negociação;EM ANDAMENTO , 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA, CLIENTE RESPONDEU DISSE QUE TEM INTERESSE NO PLANO CRISTAL MAIS VAI ESPERAR MAIS UM POUCO PARA FAZER O PLANO. ENTRAR EM CONTATO NOVAMENTE NO MES 08/2026
Lucas Soares;6493112357;LEIDIMAR;;2026-04-10;Instagram;Pago;;;;Já é associado;JA É CLIENTE
Weslaine Alves Pereira;3484204659;LEIDIMAR;;2026-04-11;Instagram;Pago;;;;Follow-Up;FINALIZADO CLIENTE MORA EM CASTELANDIA PASSEI CONTATO DA PAX SANTA HELENA
Erica;6474002484;LEIDIMAR;;2026-04-13;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA
Adriana sena dos santos;64992439576;LEIDIMAR;;2026-04-13;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA
Wender Batista da Silva;64993269748;LEIDIMAR;;2026-04-13;Instagram;Pago;;;;Apresentação/Negociação;EM ANDAMENTO CLIENTE FICOU DE VERIFICAR COM A ESPOSA PORÉM NÃO DEU MAIS RETORNO. 12/06 PASSEI MSG NOVAMENTE, CLIENTE RESPONDEU DISSE QUE NÃO ESTA TENDO DINHEIRO NO MOMENTO PQ ADOECEU, MAIS PRA FRENTE ENTRA EM CONTATO.
Zelia Rodrigues;64993097589;LEIDIMAR;;2026-04-14;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO 12/06 PASSEI MSG NOVAMENTE AGUARDANDO RESPOSTA
Rosana lima;71982307194;;;2026-04-14;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maria Maciela da Silva;64992243889;;;2026-04-15;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Cristina Oliveira da Silva;64993028384;;;2026-04-15;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Valdivino Alves Carneiro;64992687176;;;2026-04-15;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Julia Cristiny;64992115998;;;2026-04-15;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
ISABELLE KATRINE REZENDE;6492855778;;;2026-04-18;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Simone Artiagas;64993204300;;;2026-04-19;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Ana Rodrigues;64993297003;;;2026-04-22;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Juliana;6493470605;;;2026-04-22;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Ilvani Fischer;6492598818;;;2026-04-22;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Renata Montello;64992958073;;;2026-04-22;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Laydislaine Martins Cabral de Oliveira;6493305615;MARIA CLARA;;2026-04-23;Instagram;Pago;;;;Fechado;FECHADO
Maria de Lourdes Ferreira da Costa;6481202502;;;2026-04-24;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Deivid Lacerda de carvalho;6492659465;;;2026-04-25;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Jordana Gabriely Dutra Borges;6481110591;Marketing;;2026-04-25;Instagram;Pago;;;;Fechado;FECHADO
Bruna Flauzina Guimarães;6493034984;;;2026-04-25;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Andreia Ferreira De Sousa;6496533336;WILLYAN;;2026-04-27;Instagram;Pago;;;;Fechado;FECHADO
Jordana Rodrigues de Souza;6492333713;;;2026-04-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Rhochielhie de Paula;6484110838;;;2026-04-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Lilian;6492675118;;;2026-04-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Daniela Santos;6492007378;;;2026-04-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Vera Lucia da Silva Souza;6493255827;;;2026-04-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Neide Gonçalves;6291556711;;;2026-04-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Retiane Santos;9892001456;;;2026-04-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Lucyjayne Dias Borges;6492872305;;;2026-04-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Paulo henrique lino dos Santos;6492954803;;;2026-04-29;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Gleenismar Chaves Ferreira;6492275657;;;2026-04-29;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Laruccy Santos Assunção Lopes;6492186210;;;2026-04-30;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Terezinha Inácio da Costa;6493159999;;;2026-04-30;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Noranei;6492860525;ELVISLANIA;;2026-05-04;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Ludimila Parreira da Silva;6496767317;MARIA CLARA;;2026-05-04;Instagram;Pago;;;;Fechado;FECHADO
Venicio lima;6496144249;WILLYAN;;2026-05-05;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Julio Cesar;6492108159;WILLYAN;;2026-05-06;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Lucivaine da silva;6492483638;ELVISLANIA;;2026-05-06;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Júlia Ribeiro;6492629869;ELVISLANIA;;2026-05-07;Instagram;Pago;;;;Fechado;FECHADO
Angélica Pereira Leal;6499945903;MARIA CLARA;;2026-05-07;Instagram;Pago;;;;Fechado;FECHADO
Juliely Borges Arantes;6493326821;MARIA CLARA;;2026-05-08;Instagram;Pago;;;;Apresentação/Negociação;informou que tinha interesse porem nao me da retorno
Fernando Carlos;6499800735;WILLYAN;;2026-05-11;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Alessandra Tenorio;64992659290;ELVISLANIA;;2026-05-11;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Islene Silva Ferreira;6496037646;MARIA CLARA;;2026-05-12;Instagram;Pago;;;;Apresentação/Negociação;A MESMA INFOMOU QUE TINHA INTERESSE POREM N RESPONDE MAIS MINHAS MENSAGENS E ME BLOQUEOU
Luciana Pereira de Souza;6492735309;WILLYAN;;2026-05-14;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Luana Estefani;6474007773;ELVISLANIA;;2026-05-14;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maria Jaqueline;6481228394;MARIA CLARA;;2026-05-14;Instagram;Pago;;;;Follow-Up;ENTREI EM CTT POREM ELA N ME RESPONDE
Carlos Henrique Oliveira;69996060203;WILLYAN;;2026-05-14;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Marcia Faria Ferreira;6499832338;ELVISLANIA;;2026-05-15;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Ana Maura;64992887876;MARIA CLARA;;2026-05-18;Instagram;Pago;;;;Follow-Up;N ME RESPONDE
Fernanda;6484203801;WILLYAN;;2026-05-18;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maria das Dores;6493317351;ELVISLANIA;;2026-05-18;Instagram;Pago;;;;Fechado;FECHADO
Laryssa Ramos;6492207406;MARIA CLARA;;2026-05-18;Instagram;Pago;;;;Follow-Up;me respondeu somente no primeiro dia depois nao me respondeu mais
Valdilene Silva de souza (enviar mensagem, não ligar);99991431473;WILLYAN;;2026-05-18;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Luciano pessoa profiro;6492638506;ELVISLANIA;;2026-05-18;Instagram;Pago;;;;Fechado;FECHADO
Daniela Cristina Silva Pereira;6492590014;MARIA CLARA;;2026-05-19;Instagram;Pago;;;;Apresentação/Negociação;agendei um horario porem ela desmarcou e n me respondeu mais
Elimar Alves de Lima;6496429488;WILLYAN;;2026-05-20;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Ana Cláudia de Moraes Silva;6493305442;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Fechado;FECHADO
Reila;64981218657;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Fechado;FECHADO
Jannyfer;6493184645;WILLYAN;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maria Abadia;64981017554;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Rossana Pignata;64992265860;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Follow-Up;N ME RESPONDE
Michelle;64992916036;WILLYAN;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Maria Gusatti;64992412973;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Gleice Kelly;64992534697;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Follow-Up;DISSE QUE IA VER COM O ESPOSO POREM NAO ME RESPONDEU MAIS E SO VIUALIZAR
Mariana Fontes;6492582371;ELVISLANIA;;2026-05-22;Instagram;Pago;;;;Follow-Up;Só queria informações
Maria Juscelia;6492227400;WILLYAN;;2026-05-22;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Aline Pereira Da Silva;64992783807;ELVISLANIA;;2026-05-25;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Jamiles dos santos de oliveira;6499776657;MARIA CLARA;;2026-05-26;Instagram;Pago;;;;Follow-Up;MARCOU PARA IR VISTAR QUANDO FUI N ME ATENDEU E NEM ME RESPONDE MAIS
Renata de Almeida Silva;6493217007;WILLYAN;;2026-05-26;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Wendy Sabriny de Paula Campos;64992589306;MARIA CLARA;;2026-05-26;Instagram;Pago;;;;Apresentação/Negociação;entrei em ctt disseq que tinha interesse expliquei os beneficios a mesma ficou de me da uma resposta porem nao me responde mais
Zuleide de Oliveira mas pode mim chamar de Leda;6484393564;WILLYAN;;2026-05-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
Liziany Paula;64999351217;ELVISLANIA;;2026-05-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO
